index date   ,name,CPIH ALL ITEMS,FOOD AND NON-ALCOHOLIC BEVERAGES,FOOD,BREAD & CEREALS,MEAT,FISH,"MILK, CHEESE & EGGS",OILS & FATS,FRUIT,VEGETABLES INCLUDING POTATOES AND TUBERS,"SUGAR, JAM, SYRUPS, CHOCOLATE AND CONFECTIONERY",FOOD PRODUCTS (NEC),NON-ALCOHOLIC BEVERAGES,"COFFEE, TEA & COCOA","MINERAL WATERS, SOFT DRINKS AND JUICES",ALCOHOLIC BEVERAGES AND TOBACCO,ALCOHOLIC BEVERAGES,SPIRITS,WINE,BEER,TOBACCO,CLOTHING AND FOOTWEAR,CLOTHING,GARMENTS,OTHER CLOTHING & CLOTHING ACCESSORIES,"CLEANING, REPAIR AND HIRE OF CLOTHING",FOOTWEAR INCLUDING REPAIRS,"HOUSING, WATER, ELELCTRICITY, GAS AND OTHER FUELS",ACTUAL RENTALS FOR HOUSING,OOH,REGULAR MAINTENANCE AND REPAIR OF THE DWELLING,MATERIALS FOR MAINTENANCE AND REPAIR,SERVICES FOR MAINTENANCE AND REPAIR,WATER SUPPLY AND MISC. SERVICES FOR THE DWELLING,WATER SUPPLY,SEWERAGE COLLECTION,"ELECTRICITY, GAS AND OTHER FUELS",ELECTRICITY,GAS,LIQUID FUELS,SOLID FUELS,COUNCIL TAX AND OTHER RATES,"FURNITURE, HOUSEHOLD EQUIPMENT AND MAINTENANCE","FURNITURE, FURNISHINGS & CARPETS",FURNITURE & FURNISHINGS,CARPETS & OTHER FLOOR COVERINGS,HOUSEHOLD TEXTILES,"HOUSEHOLD APPLIANCES, FITTING AND REPAIRS",MAJOR APPLIANCES AND SMALL ELECTRIC GOODS,REPAIR OF HOUSEHOLD APPLIANCES,"GLASSWARE, TABLEWARE & HOUSEHOLD UTENSILS",TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN,GOODS AND SERVICES FOR ROUTINE MAINTENANCE,NON-DURABLE HOUSEHOLD GOODS,DOMESTIC SERVICES AND HOUSEHOLD SERVICES,HEALTH,"MEDICAL PRODUCTS, APPLIANCES AND EQUIPMENT",PHARMACEUTICAL PRODUCTS,OTHER MEDICAL & THERAPEUTIC EQUIPMENT,OUT-PATIENT SERVICES,MEDICAL SERVICES AND PARAMEDICAL SERVICES,DENTAL SERVICES,HOSPITAL SERVICES,TRANSPORT,PURCHASE OF VEHICLES,MOTOR CYCLES AND BICYCLES,NEW CARS,SECOND-HAND CARS,OPERATION OF PERSONAL TRANSPORT EQUIPMENT,SPARE PARTS & ACCESSORIES,FUELS & LUBRICANTS,MAINTENANCE & REPAIRS,OTHER SERVICES IN RESPECT OF PERSONAL TRANSPORT EQ,TRANSPORT SERVICES,PASSENGER TRANSPORT BY RAILWAY,PASSENGER TRANSPORT BY ROAD,PASSENGER TRANSPORT BY AIR,PASSENGER TRANSPORT BY SEA AND INLAND WATERWAY,COMMUNICATION,POSTAL SERVICES,TELEPHONE AND TELEFAX EQUIPMENT AND SERVICES,RECREATION & CULTURE,AUDIO-VISUAL EQUIPMENT AND RELATED PRODUCTS,RECEPTION AND REPRODUCTION OF SOUND AND PICTURES,PHOTOGRAPHIC AND CINE. EQU. & OPTICAL INSTRUMENTS,DATA PROCESSING EQUIPMENT,RECORDING MEDIA,REPAIR OF AUDIO-VISUAL & RELATED PRODUCTS,OTHER MAJOR DURABLES FOR RECREATION AND CULTURE,MAJOR DURABLES FOR IN/OUTDOOR RECREATION,"OTHER RECREATIONAL ITEMS, GARDENS & PETS",GAMES TOYS AND HOBBIES,EQUIPMENT FOR SPORT & OPEN-AIR RECREATION,GARDEN PLANTS AND FLOWERS,"PETS, RELATED PRODUCTS AND SERVICES",RECREATIONAL AND CULTURAL SERVICES,RECREATIONAL AND SPORTING SERVICES,CULTURAL SERVICES,"BOOKS, NEWSPAPERS AND STATIONERY",BOOKS,NEWSPAPERS AND PERIODICALS,"MISC. PRINTED MATTER, STATIONERY, DRAWING MATERIALS",PACKAGE HOLIDAY,EDUCATION,RESTAURANTS AND HOTELS,CATERING SERVICES,RESTAURANTS & CAFES,CANTEENS,ACCOMMODATION SERVICES,MISCELLANEOUS GOODS AND SERVICES,PERSONAL CARE,HAIRDRESSING & PERSONAL GROOMING ESTABLISHMENTS,APPLIANCES & PRODUCTS FOR PERSONAL CARE,PERSONAL EFFECTS (NEC),JEWELLERY CLOCKS AND WATCHES,OTHER PERSONAL EFFECTS,SOCIAL PROTECTION,INSURANCE,HOUSE CONTENTS INSURANCE,HEALTH INSURANCE,TRANSPORT INSURANCE,FINANCIAL SERVICES (NEC),OTHER FINANCIAL SERVICES (NEC),OTHER SERVICES (NEC)
200105,May-01,74.877,69.734,69.431,68.504,71.811,62.846,70.476,63.201,71.809,78.416,58.266,80.500,72.685,71.299,73.834,58.077,81.958,76.372,77.076,100.874,45.759,152.840,155.325,162.000,105.702,65.095,137.316,70.926,70.225,81.987,70.170,72.600,66.860,54.334,55.152,53.364,38.131,42.328,31.979,51.456,42.765,61.545,83.930,81.179,82.111,80.255,114.120,101.251,105.441,80.478,91.111,82.381,67.960,81.558,60.468,67.537,91.255,91.444,92.051,69.416,75.359,63.601,45.734,67.551,101.188,83.792,82.667,145.783,62.810,78.120,69.786,54.201,63.027,46.778,55.527,59.587,66.342,58.052,87.483,39.845,91.550,99.538,367.961,409.503,1314.397,981.939,146.266,68.295,72.567,72.567,114.493,146.670,118.608,95.533,65.791,59.673,59.531,59.862,66.201,72.940,54.730,78.127,66.578,31.855,65.163,65.053,64.957,65.589,66.170,73.625,86.870,64.504,97.078,74.992,65.018,102.476,54.381,53.207,87.713,40.693,47.569,126.426,126.426,56.437
200106,Jun-01,74.999,70.144,69.834,68.407,72.238,63.082,70.753,63.188,74.886,78.352,58.347,80.405,73.167,71.666,74.355,58.197,82.357,76.160,77.676,101.573,45.762,152.689,155.110,161.792,105.101,65.149,137.538,70.961,70.273,82.007,70.434,72.827,67.154,54.334,55.152,53.364,38.148,42.365,31.979,51.566,42.598,61.545,83.755,81.063,82.540,78.299,113.486,100.760,104.835,80.678,90.830,82.577,67.881,81.166,60.654,67.117,89.488,88.587,92.428,69.540,75.631,63.601,46.011,67.864,101.198,83.751,82.669,145.828,63.392,78.238,70.395,54.981,63.209,46.801,55.538,59.511,66.443,58.785,87.265,39.845,91.295,99.650,366.115,405.254,1315.864,952.028,147.394,68.840,72.540,72.540,114.586,147.059,117.786,95.145,66.203,59.613,59.684,59.653,66.597,72.633,55.553,78.278,66.890,31.855,65.371,65.268,65.157,66.041,66.322,73.867,87.159,64.776,97.375,75.202,65.201,102.758,54.632,53.317,87.621,40.693,47.917,126.426,126.426,56.623
200107,Jul-01,74.549,68.714,68.326,68.526,71.836,62.994,71.398,63.150,70.079,71.493,58.362,80.401,72.487,71.218,73.599,58.147,82.158,76.421,77.283,101.230,45.774,141.724,143.385,148.649,101.883,65.343,131.134,70.930,70.351,82.026,69.813,70.978,67.663,54.334,55.152,53.364,38.024,42.397,31.978,49.404,42.403,61.545,82.219,79.171,80.302,77.523,108.019,98.863,102.634,80.566,89.269,82.998,67.727,80.559,60.882,67.508,89.613,88.613,92.750,69.624,76.039,63.413,46.655,68.147,101.359,83.741,82.664,146.574,63.063,78.426,69.439,55.193,63.312,48.098,55.469,58.929,73.505,60.521,88.115,40.124,92.213,99.810,366.560,399.233,1342.156,972.125,146.647,69.060,72.365,72.365,112.815,144.391,117.016,92.419,66.366,59.858,59.857,59.947,66.887,72.904,55.833,78.589,68.010,31.855,65.566,65.455,65.327,66.487,66.590,73.469,86.412,64.940,96.198,73.782,64.133,100.043,54.876,53.794,87.775,41.929,47.668,116.373,116.373,57.001
200108,Aug-01,74.827,68.544,68.087,68.676,71.728,63.216,71.343,63.278,69.763,69.977,58.493,80.632,72.990,71.984,74.028,58.256,82.492,76.479,77.422,102.238,45.788,145.819,147.635,153.250,105.185,65.414,134.281,71.097,70.392,82.279,70.501,72.197,67.854,54.334,55.152,53.364,37.948,42.422,31.977,47.939,42.453,61.545,82.874,79.676,80.531,78.966,110.704,98.965,102.739,80.661,91.137,83.063,68.143,81.248,61.089,67.690,89.796,88.934,92.661,69.824,76.476,63.413,46.815,68.251,101.355,83.621,82.682,146.513,62.768,78.620,68.691,55.236,63.436,48.890,55.991,59.301,76.067,61.584,89.485,40.124,93.810,100.027,364.413,401.928,1345.920,937.090,145.437,69.254,72.145,72.145,113.027,145.203,117.469,91.696,66.485,60.100,60.156,60.150,67.144,73.267,56.038,78.859,68.380,31.855,65.727,65.590,65.465,66.576,66.957,73.654,86.354,65.134,96.019,74.341,64.601,100.887,55.076,53.897,87.840,41.929,47.910,116.373,116.373,57.376
200109,Sep-01,75.037,68.448,68.041,69.119,71.238,63.667,71.198,62.928,69.804,69.918,58.541,80.464,72.408,71.594,73.384,58.528,82.128,76.105,76.978,102.016,46.298,150.366,152.433,158.583,106.639,65.633,137.326,71.318,70.450,82.490,70.573,72.193,67.995,54.334,55.152,53.364,38.588,42.458,31.977,56.997,44.589,61.545,84.062,81.735,82.682,80.776,112.340,99.033,102.800,80.779,91.821,83.064,68.609,82.080,61.268,67.835,90.067,89.226,92.894,69.810,76.444,63.413,46.925,67.143,101.230,83.056,82.674,146.062,62.569,78.587,68.350,55.035,63.725,45.886,56.000,59.339,61.725,58.931,89.535,40.124,93.869,100.221,361.672,400.574,1341.837,912.561,144.447,69.559,72.184,72.184,113.227,145.426,117.220,91.839,66.814,60.393,60.528,60.390,67.313,73.699,56.194,78.904,68.709,33.256,65.880,65.724,65.563,67.299,67.266,74.057,86.744,65.245,96.540,75.093,65.403,101.208,55.274,54.070,87.864,41.929,48.367,116.373,116.373,57.921
200110,Oct-01,74.948,68.556,68.143,69.137,71.285,63.251,71.372,62.408,71.210,69.896,58.374,80.804,72.580,72.094,73.458,58.632,82.407,76.033,77.825,101.633,46.328,149.344,151.165,157.118,106.676,65.806,137.764,71.307,70.562,82.600,70.482,71.362,68.581,54.334,55.152,53.364,38.046,42.487,31.977,47.112,45.747,61.545,83.257,80.020,81.434,77.442,110.408,99.604,103.416,81.096,91.218,83.016,68.938,82.136,61.854,67.892,90.187,89.346,93.017,69.418,76.716,62.473,47.106,66.642,100.862,83.174,82.663,144.419,62.216,78.928,67.237,55.316,63.944,45.131,56.000,59.569,58.510,53.682,90.056,40.124,94.475,100.207,358.310,397.028,1314.254,887.323,145.145,69.392,72.436,72.436,112.077,143.939,117.740,89.222,66.975,60.604,60.633,60.674,67.627,73.829,56.453,79.389,69.256,33.428,66.105,65.961,65.788,67.728,67.386,73.972,86.807,65.819,96.359,74.975,65.513,100.047,55.561,54.213,88.037,42.029,48.541,96.769,96.769,58.169
200111,Nov-01,74.852,68.429,68.096,69.390,70.974,64.172,71.141,63.440,73.362,68.262,58.399,80.969,71.668,71.907,72.320,58.428,81.671,75.266,76.891,101.263,46.344,150.026,151.980,157.982,107.419,65.913,137.658,71.326,70.591,82.695,70.516,71.310,68.693,54.334,55.152,53.364,37.794,42.496,31.977,42.737,45.961,61.545,84.291,81.542,82.689,79.903,112.467,100.544,104.387,81.893,92.086,83.135,69.088,82.252,62.042,68.271,90.847,90.181,93.338,69.245,76.340,62.473,47.477,65.264,100.263,82.719,82.665,141.777,60.786,79.143,63.800,55.481,64.336,43.548,56.000,59.733,50.113,56.103,89.722,40.124,94.087,100.256,354.626,393.472,1305.150,867.456,143.665,69.617,72.685,72.685,112.919,144.930,118.454,90.666,67.004,60.613,60.700,60.644,67.520,74.037,56.844,78.397,69.358,33.428,66.236,66.104,65.925,67.967,67.421,73.984,86.428,65.928,95.749,75.028,65.442,100.669,55.744,54.545,89.201,42.029,48.794,96.769,96.769,58.414
200112,Dec-01,75.011,68.807,68.477,69.413,70.899,63.471,71.476,63.087,74.761,69.874,58.599,80.853,72.018,71.708,72.838,58.087,80.308,73.934,76.130,98.685,46.424,149.449,151.507,157.444,107.338,65.961,136.465,71.360,70.701,82.747,70.764,71.670,68.834,54.334,55.152,53.364,37.640,42.496,31.977,40.095,46.131,61.545,85.605,84.306,85.938,81.110,112.980,100.719,104.582,81.949,91.970,83.260,69.193,82.246,62.251,68.320,90.688,90.154,92.914,69.323,76.510,62.473,47.645,65.437,99.908,82.709,82.435,141.005,60.430,79.329,62.733,55.680,64.721,44.853,56.000,59.734,56.380,56.839,89.733,40.124,94.099,100.477,354.976,392.103,1303.054,861.061,145.043,70.059,72.430,72.430,112.754,143.627,117.491,92.551,66.852,60.849,60.723,61.028,67.991,74.067,57.072,79.449,69.516,33.428,66.332,66.203,66.027,68.021,67.494,74.212,86.534,66.328,95.716,75.448,65.779,101.367,55.958,54.654,89.490,42.029,48.930,96.769,96.769,58.810
200201,Jan-02,74.837,69.330,69.032,69.104,70.893,64.798,71.265,63.451,70.331,75.899,58.822,81.263,72.245,72.059,73.032,58.561,81.942,75.970,77.405,100.624,46.442,140.616,142.169,147.368,102.210,66.142,130.815,71.592,70.802,82.901,71.080,71.154,70.347,54.334,55.152,53.364,38.433,42.496,33.380,41.976,46.083,61.545,82.713,79.158,80.607,76.380,106.895,99.117,102.592,82.182,89.567,83.825,70.046,82.704,63.354,68.759,90.052,88.844,92.962,70.066,76.453,63.858,48.567,65.516,100.339,82.283,82.421,143.120,61.092,79.312,63.210,56.550,65.798,43.837,56.531,60.072,51.307,48.040,89.407,40.124,93.718,100.281,348.194,387.680,1284.747,836.384,141.495,70.741,72.560,72.560,111.957,141.897,115.217,92.776,67.174,61.548,60.429,62.117,68.249,74.328,57.334,79.691,69.717,33.428,66.441,66.321,66.098,68.591,67.552,74.496,86.882,66.509,96.150,73.550,64.159,98.662,56.883,55.599,90.574,43.670,48.837,96.319,96.319,59.644
200202,Feb-02,74.953,69.343,68.980,69.446,71.494,64.325,71.322,64.791,70.118,73.968,58.844,81.565,72.859,72.441,73.720,58.660,82.252,76.030,77.597,101.430,46.457,140.414,141.807,146.925,102.660,66.239,131.642,71.739,70.837,83.163,71.136,71.208,70.407,54.334,55.152,53.364,38.412,42.496,33.440,40.636,46.138,61.545,83.433,79.651,81.110,76.854,110.339,99.420,102.951,82.215,91.403,83.868,70.008,82.523,63.402,68.694,90.315,89.335,92.990,70.102,76.531,63.858,48.266,65.611,100.564,83.596,82.421,143.727,61.126,79.294,63.315,56.515,65.836,43.932,56.592,60.341,51.244,48.245,89.618,40.124,93.965,100.398,348.267,385.660,1290.420,814.352,143.792,71.054,73.596,73.596,111.580,141.219,115.147,91.873,67.402,61.474,60.415,62.018,68.406,74.894,57.327,79.816,70.124,33.428,66.544,66.428,66.215,68.597,67.631,74.457,86.433,66.758,95.310,74.233,64.706,99.801,57.000,55.757,91.356,43.670,48.974,95.882,95.882,59.768
200203,Mar-02,75.196,69.456,69.115,69.184,71.160,63.525,71.358,63.968,70.720,75.705,58.976,81.367,72.766,72.342,73.627,58.660,82.295,76.583,77.329,101.499,46.442,141.874,143.313,148.508,103.837,66.447,132.812,71.781,70.759,83.228,71.192,71.234,70.505,54.334,55.152,53.364,38.515,42.496,33.450,43.062,46.173,61.545,84.602,82.034,84.026,77.838,111.781,99.534,103.089,82.214,91.342,83.763,70.048,82.441,63.518,68.967,90.761,88.966,94.298,70.103,76.533,63.858,48.514,66.051,100.463,83.971,82.394,143.241,61.458,79.164,63.987,56.680,65.742,44.814,56.531,60.394,54.989,51.286,89.113,40.124,93.372,100.723,350.297,384.388,1284.393,820.448,146.065,71.274,73.642,73.642,111.389,140.255,114.633,92.843,67.528,61.914,60.403,62.640,68.400,74.524,57.441,79.876,70.497,33.428,66.802,66.706,66.498,68.821,67.760,74.568,86.423,66.903,95.211,73.919,64.517,98.985,57.137,55.924,92.314,43.670,49.083,96.281,96.281,59.921
200204,Apr-02,75.631,69.300,68.955,69.261,71.205,64.845,71.392,63.968,72.075,72.838,59.136,81.868,72.649,72.495,73.430,58.732,82.465,76.532,77.351,102.184,46.473,141.227,142.600,147.709,103.627,66.761,132.589,72.612,72.049,83.489,71.424,71.223,71.096,55.274,55.730,54.650,38.651,42.519,33.569,44.731,46.183,66.409,83.573,80.902,82.498,77.756,108.540,99.238,102.420,83.715,90.067,82.093,70.144,82.226,63.806,69.515,90.981,88.784,94.942,70.883,76.736,65.111,49.119,67.026,100.513,83.661,82.402,143.542,62.936,79.333,67.223,56.872,65.897,45.532,56.865,60.851,56.219,58.025,89.216,40.124,93.493,101.146,344.869,377.765,1288.865,819.655,141.379,71.394,73.829,73.829,110.994,139.874,114.808,91.351,67.635,63.704,60.708,65.027,68.161,73.945,57.464,79.463,71.458,33.428,67.109,66.993,66.756,69.400,68.196,75.166,86.307,67.335,94.781,74.067,64.629,99.266,57.246,56.484,92.740,44.512,49.256,98.642,98.642,60.477
200205,May-02,75.807,69.114,68.757,69.272,71.582,64.352,71.196,64.181,72.412,70.776,59.260,81.383,72.574,71.678,73.569,59.247,82.526,77.087,77.409,101.728,47.121,141.756,143.161,148.343,103.457,66.865,132.907,72.777,72.126,83.726,71.914,71.840,71.393,55.274,55.730,54.650,38.653,42.559,33.578,44.880,45.472,66.409,84.267,81.672,83.124,78.922,111.873,99.214,102.365,83.833,91.017,81.543,70.262,82.041,64.113,69.748,90.917,88.466,95.142,71.214,77.458,65.111,49.475,67.306,100.450,83.851,82.239,143.764,62.971,79.282,66.932,57.204,66.189,46.345,57.013,60.892,59.652,59.773,89.033,40.124,93.279,101.022,343.435,373.965,1268.761,819.413,141.640,71.627,73.744,73.744,110.590,139.939,113.697,89.519,67.929,63.823,60.833,65.143,66.963,74.818,54.499,79.685,72.317,33.428,67.350,67.241,67.014,69.543,68.393,75.340,86.420,67.695,94.749,74.068,64.671,99.079,57.614,56.527,92.740,44.512,49.350,98.634,98.634,60.781
200206,Jun-02,75.811,68.665,68.269,69.499,71.516,64.778,71.374,64.509,70.741,67.580,59.387,81.337,72.497,72.285,73.293,59.171,82.242,77.406,76.945,101.118,47.125,140.447,141.796,146.865,102.609,67.149,131.963,72.833,72.152,83.784,72.263,72.260,71.633,55.274,55.730,54.650,38.671,42.601,33.680,43.731,45.312,66.409,83.544,80.592,82.707,76.048,109.489,98.766,101.805,83.930,91.207,80.632,70.491,82.345,64.298,70.045,91.050,88.616,95.260,71.315,77.679,65.111,49.923,67.683,100.395,84.062,82.363,143.016,62.796,79.275,66.232,57.430,66.504,47.740,57.270,61.048,65.687,61.192,89.171,40.124,93.441,101.301,342.063,371.767,1275.483,800.610,142.022,71.819,73.741,73.741,109.801,137.351,111.289,92.057,67.903,64.056,61.047,65.385,67.534,75.338,55.251,79.980,73.489,33.428,67.610,67.490,67.263,69.791,68.725,75.198,85.858,67.901,93.758,73.956,64.697,98.359,57.866,56.147,92.810,44.512,48.498,98.283,98.283,60.956
200207,Jul-02,75.607,68.603,68.254,69.422,71.616,65.293,71.547,64.606,71.026,66.546,59.686,81.305,71.987,71.763,72.782,59.576,82.851,77.620,77.587,102.115,47.431,131.891,132.489,136.623,100.482,67.314,128.231,72.716,72.097,83.579,72.345,72.171,71.968,55.274,55.730,54.650,38.656,42.629,33.682,43.061,45.271,66.409,82.493,79.944,81.921,75.758,104.882,97.414,100.358,83.033,89.216,79.880,70.591,81.980,64.685,69.891,90.397,89.120,93.385,69.904,74.494,65.200,50.589,68.529,100.283,83.686,82.382,142.554,62.720,79.188,65.850,57.604,66.720,50.407,57.270,61.259,76.887,69.492,89.070,40.180,93.306,101.067,337.417,364.593,1255.503,764.105,142.949,71.742,73.572,73.572,109.867,137.072,112.006,92.254,68.006,63.485,61.400,64.443,67.545,75.501,55.288,79.842,74.221,33.428,67.790,67.664,67.427,70.071,68.940,75.023,85.824,68.193,93.537,73.023,64.043,96.369,58.134,57.222,95.121,45.974,48.599,96.544,96.544,61.271
200208,Aug-02,75.784,68.520,68.142,69.385,71.715,64.295,70.794,64.453,70.883,66.587,59.915,81.181,72.175,71.985,72.962,59.364,82.219,77.191,77.499,100.250,47.385,133.376,134.314,138.782,98.845,67.302,127.528,72.741,72.146,83.599,72.560,72.441,72.100,55.274,55.730,54.650,38.631,42.634,33.682,42.492,45.168,66.409,82.826,79.976,81.524,76.946,106.770,98.132,101.207,83.123,90.174,80.296,70.368,80.864,65.006,70.319,90.276,89.008,93.253,71.747,78.515,65.200,50.753,68.732,99.759,83.124,82.236,140.865,62.840,79.018,65.875,57.832,67.006,51.153,57.361,61.843,79.131,71.639,89.295,40.267,93.547,101.715,336.976,366.618,1258.970,748.436,143.218,71.935,73.740,73.740,110.788,138.681,113.985,92.433,68.023,64.230,61.803,65.327,67.366,74.677,55.251,79.899,75.173,33.428,67.979,67.825,67.563,70.477,69.308,75.170,85.763,68.777,93.105,73.947,64.718,98.212,58.286,57.341,95.121,45.974,48.862,96.645,96.645,61.309
200209,Sep-02,75.974,68.621,68.258,69.274,71.726,64.899,71.200,64.349,68.721,68.306,59.942,81.126,72.134,72.009,72.902,59.677,82.752,78.173,77.741,100.860,47.599,139.978,141.241,146.144,103.590,67.639,132.045,72.828,72.168,83.730,72.052,71.325,72.498,55.274,55.730,54.650,38.898,42.640,33.706,48.059,46.007,66.409,83.860,81.563,83.431,77.695,109.413,97.989,100.975,83.410,91.247,80.096,70.569,81.026,65.234,70.411,90.402,88.901,93.625,71.845,78.729,65.200,50.815,67.450,99.469,82.612,82.229,139.735,63.356,79.325,66.583,58.242,67.332,46.817,57.096,61.944,59.876,61.702,89.428,40.267,93.702,101.915,334.067,362.059,1265.402,719.719,143.405,72.040,74.306,74.306,110.403,138.561,113.872,90.922,67.993,64.493,62.301,65.497,67.913,75.795,55.695,80.188,75.931,34.219,68.145,67.967,67.651,71.152,69.630,75.314,85.926,68.995,93.231,74.534,65.045,99.855,58.566,57.396,95.121,45.974,48.981,96.455,96.455,61.392
200210,Oct-02,76.098,68.725,68.382,69.394,70.964,65.171,71.422,64.562,71.392,68.276,59.942,81.437,72.054,71.597,72.918,59.590,82.347,78.083,77.571,99.675,47.633,139.269,140.349,145.171,103.043,67.966,132.511,72.872,72.252,83.747,72.296,71.387,73.010,55.274,55.730,54.650,38.968,42.642,33.734,48.644,46.877,66.409,83.103,80.312,81.862,77.280,107.745,97.950,100.889,83.598,89.953,80.264,70.846,80.960,65.725,70.580,90.553,89.240,93.581,71.844,78.781,65.155,51.045,67.338,99.186,82.825,82.157,138.633,63.508,79.321,66.600,58.545,67.575,46.440,57.054,62.249,58.361,57.445,89.733,40.267,94.060,102.111,334.121,356.427,1257.367,730.495,144.209,72.074,74.952,74.952,109.997,137.368,114.161,90.662,68.179,64.058,62.228,64.916,68.370,76.109,56.378,80.368,76.934,36.270,68.308,68.125,67.795,71.443,69.832,76.190,86.262,69.216,93.624,74.645,65.301,99.264,58.985,57.665,95.272,46.294,49.172,100.447,100.447,61.446
200211,Nov-02,76.065,68.682,68.347,69.011,71.144,65.280,71.650,63.727,71.577,68.281,59.750,80.575,71.945,71.377,72.839,59.382,81.175,76.080,76.738,98.708,47.788,141.200,142.557,147.570,103.746,68.204,132.664,72.797,72.367,83.617,72.377,71.381,73.220,55.274,55.730,54.650,38.801,42.642,33.734,44.091,47.276,66.409,83.753,81.293,82.931,78.037,109.287,97.921,100.847,83.627,90.758,80.164,70.951,80.750,66.025,70.642,90.557,89.000,93.840,72.027,79.180,65.155,51.090,66.576,98.984,82.315,82.149,137.904,63.523,79.429,66.430,58.700,67.755,44.302,57.054,62.542,48.042,54.269,89.844,40.267,94.190,102.167,330.842,354.583,1246.791,703.472,144.026,72.025,74.943,74.943,109.760,136.504,113.972,91.290,68.141,64.476,62.273,65.483,68.930,75.559,57.717,80.442,77.101,36.270,68.428,68.252,67.952,71.278,69.907,76.140,85.930,69.469,92.963,74.536,65.148,99.388,59.180,57.690,94.872,46.294,49.335,100.505,100.505,61.405
200212,Dec-02,76.291,68.654,68.324,68.968,71.160,64.948,71.618,63.636,72.276,67.685,59.831,81.080,71.861,71.254,72.766,59.088,80.018,73.664,76.492,97.169,47.825,138.412,139.705,144.362,103.928,68.403,130.277,72.871,72.354,83.679,72.618,71.632,73.444,55.274,55.730,54.650,39.006,42.647,33.764,48.866,47.214,66.409,85.006,84.103,85.522,81.477,109.517,97.620,100.469,83.697,91.050,79.883,71.096,80.455,66.441,70.589,90.107,88.398,93.543,72.187,79.530,65.155,51.201,68.211,98.809,82.130,82.237,136.867,63.431,79.710,65.979,58.807,68.122,49.353,57.054,62.626,72.318,55.544,89.743,40.302,94.063,101.998,328.488,352.800,1240.154,699.616,142.433,72.277,75.075,75.075,109.014,134.046,114.055,92.105,68.167,64.557,62.322,65.577,69.048,75.400,57.810,80.795,77.309,36.270,68.573,68.396,68.096,71.428,70.055,76.473,86.143,69.783,93.111,75.399,66.032,99.937,59.548,57.757,94.842,46.294,49.492,100.583,100.583,61.825
200301,Jan-03,75.894,68.645,68.321,68.693,70.913,64.608,72.072,63.605,68.666,69.383,60.170,80.803,71.804,70.961,72.739,59.520,81.410,76.397,77.144,98.451,47.845,132.724,133.708,137.843,101.510,68.864,126.638,72.913,72.323,83.709,72.972,71.630,74.281,55.274,55.730,54.650,39.091,42.658,33.766,51.242,47.114,66.409,82.171,79.391,80.812,76.701,104.000,96.417,98.851,84.566,88.731,77.703,71.743,80.877,67.252,71.029,89.959,88.143,93.457,73.045,79.951,66.358,51.865,67.699,99.195,81.984,82.237,138.411,64.757,79.925,67.341,60.623,68.401,45.180,57.235,63.157,47.175,52.438,89.781,40.302,94.104,101.533,323.160,343.027,1220.672,681.003,141.774,72.901,74.920,74.920,107.413,131.438,112.078,89.892,68.575,65.056,62.472,66.207,69.057,75.986,58.208,79.849,77.438,36.270,68.689,68.522,68.202,71.749,70.106,75.829,86.136,69.841,93.071,73.979,64.999,97.263,60.118,59.104,98.183,47.262,50.471,94.570,94.570,62.902
